timestamp,x,y,z
102.3960,2.4621,-0.1161,0.0041
102.4250,2.4603,-0.1184,0.0039
102.4520,2.4610,-0.1193,0.0049
102.4550,2.4689,-0.1230,0.0103
102.4760,2.4719,-0.1240,0.0123
102.5060,2.4915,-0.1318,0.0219
102.5630,2.5112,-0.1426,0.0250
102.5740,2.5418,-0.1595,0.0182
102.6030,2.5588,-0.1708,0.0106
102.6280,2.5666,-0.1761,0.0059
102.6530,2.5691,-0.1738,0.0060
102.6800,2.5689,-0.1675,0.0061
102.6820,2.5685,-0.1666,0.0061
102.7100,2.5715,-0.1632,0.0056
102.7180,2.5766,-0.1565,0.0086
102.7380,2.5768,-0.1562,0.0087
102.7620,2.5802,-0.1512,0.0091
102.7660,2.5825,-0.1466,0.0095
102.7840,2.5828,-0.1462,0.0094
102.8080,2.5845,-0.1388,0.0087
102.8120,2.5870,-0.1309,0.0111
102.8310,2.5875,-0.1303,0.0116
102.8340,2.5910,-0.1247,0.0147
102.8570,2.5910,-0.1246,0.0147
102.8870,2.5932,-0.1167,0.0150
102.9180,2.5962,-0.1093,0.0119
102.9240,2.5970,-0.1054,0.0130
102.9450,2.5971,-0.1053,0.0133
102.9690,2.6024,-0.1008,0.0173
102.9940,2.6123,-0.1014,0.0182
103.0200,2.6243,-0.1051,0.0141
103.0240,2.6321,-0.1075,0.0109
103.0510,2.6373,-0.1087,0.0095
103.0740,2.6445,-0.1114,0.0056
103.0950,2.6532,-0.1136,0.0044
103.1210,2.6565,-0.1161,0.0049
103.1460,2.6569,-0.1187,0.0064
103.1700,2.6604,-0.1265,0.0095
103.1920,2.6642,-0.1308,0.0125
103.2170,2.6777,-0.1380,0.0205
103.2410,2.6941,-0.1491,0.0291
103.2640,2.7106,-0.1619,0.0313
103.2900,2.7253,-0.1734,0.0305
103.3160,2.7333,-0.1838,0.0273
103.3400,2.7404,-0.1907,0.0226
103.3490,2.7561,-0.1968,0.0167
103.3670,2.7566,-0.1970,0.0165
103.3910,2.7689,-0.1997,0.0096
103.3950,2.7815,-0.1986,0.0051
103.4170,2.7821,-0.1984,0.0051
103.4430,2.7965,-0.1913,0.0052
103.4670,2.8047,-0.1823,0.0039
103.5140,2.8080,-0.1772,0.0028
103.5220,2.8104,-0.1714,0.0030
103.5330,2.8123,-0.1679,0.0042
103.5420,2.8147,-0.1618,0.0067
103.5620,2.8149,-0.1611,0.0071
103.5970,2.8249,-0.1517,0.0123
103.6300,2.8341,-0.1470,0.0160
103.6370,2.8417,-0.1417,0.0173
103.6620,2.8448,-0.1402,0.0171
103.6880,2.8498,-0.1368,0.0161
103.7130,2.8534,-0.1367,0.0123
103.7380,2.8519,-0.1360,0.0060
103.7660,2.8576,-0.1337,0.0040
103.7730,2.8593,-0.1337,0.0053
103.8020,2.8587,-0.1321,0.0071
103.8260,2.8589,-0.1328,0.0075
103.8490,2.8631,-0.1359,0.0064
103.8750,2.8654,-0.1386,0.0083
103.8980,2.8769,-0.1421,0.0146
103.9200,2.8913,-0.1479,0.0220
103.9420,2.9044,-0.1526,0.0248
103.9660,2.9175,-0.1572,0.0233
103.9920,2.9305,-0.1606,0.0161
103.9970,2.9361,-0.1634,0.0105
104.0180,2.9394,-0.1643,0.0093
104.0430,2.9443,-0.1641,0.0056
104.0700,2.9467,-0.1579,0.0061
104.0990,2.9489,-0.1527,0.0043
104.1230,2.9516,-0.1486,0.0027
104.1470,2.9578,-0.1434,0.0022
104.2480,2.9622,-0.1343,0.0032
104.2560,2.9610,-0.1304,0.0036
104.2730,2.9576,-0.1306,0.0030
104.2920,2.9570,-0.1301,0.0032
104.3140,2.9573,-0.1266,0.0079
104.3420,2.9588,-0.1235,0.0102
104.3630,2.9559,-0.1198,0.0082
104.3700,2.9544,-0.1157,0.0070
104.3950,2.9544,-0.1150,0.0071
104.4070,2.9561,-0.1107,0.0057
104.4320,2.9579,-0.1095,0.0057
104.4410,2.9602,-0.1043,0.0058
104.4630,2.9601,-0.1038,0.0058
104.4690,2.9609,-0.1000,0.0061
104.4840,2.9610,-0.1000,0.0062
104.5070,2.9645,-0.0988,0.0059
104.5340,2.9697,-0.0938,0.0050
104.5610,2.9779,-0.0883,0.0072
104.5820,2.9825,-0.0889,0.0064
104.6030,2.9854,-0.0893,0.0038
104.6300,2.9875,-0.0876,0.0049
104.6420,2.9924,-0.0886,0.0078
104.6650,2.9947,-0.0920,0.0092
104.6890,2.9964,-0.0941,0.0133
104.7140,2.9975,-0.0969,0.0160
104.7370,3.0036,-0.1032,0.0184
104.7600,3.0080,-0.1103,0.0191
104.7660,3.0120,-0.1161,0.0187
104.7920,3.0147,-0.1198,0.0171
104.8180,3.0207,-0.1284,0.0086
104.8210,3.0239,-0.1301,0.0046
104.8450,3.0237,-0.1296,0.0034
104.8700,3.0225,-0.1306,0.0042
104.8910,3.0222,-0.1316,0.0047
104.9160,3.0253,-0.1309,0.0073
104.9390,3.0262,-0.1332,0.0070
104.9620,3.0243,-0.1367,0.0053
104.9840,3.0222,-0.1369,0.0076
105.0100,3.0218,-0.1366,0.0110
105.0340,3.0227,-0.1354,0.0114
105.0360,3.0229,-0.1346,0.0103
105.0610,3.0234,-0.1339,0.0097
105.0880,3.0268,-0.1257,0.0135
105.1120,3.0310,-0.1184,0.0156
105.1470,3.0400,-0.1159,0.0136
105.1760,3.0495,-0.1154,0.0084
105.2300,3.0528,-0.1146,0.0084
105.2510,3.0527,-0.1146,0.0084
105.2790,3.0523,-0.1173,0.0066
105.3070,3.0520,-0.1189,0.0058
105.3320,3.0513,-0.1181,0.0064
105.3360,3.0473,-0.1160,0.0061
105.3550,3.0470,-0.1158,0.0060
105.3810,3.0452,-0.1149,0.0044
105.4050,3.0462,-0.1144,0.0050
105.4320,3.0572,-0.1171,0.0104
105.4580,3.0699,-0.1265,0.0143
105.4650,3.0825,-0.1395,0.0177
105.4840,3.0846,-0.1412,0.0178
105.5080,3.0962,-0.1505,0.0168
105.5340,3.1022,-0.1605,0.0135
105.5420,3.1081,-0.1694,0.0114
105.5710,3.1090,-0.1720,0.0102
105.5950,3.1123,-0.1758,0.0073
105.6190,3.1171,-0.1738,0.0077
105.6430,3.1216,-0.1711,0.0065
105.6710,3.1257,-0.1683,0.0025
105.6990,3.1295,-0.1647,0.0034
105.7270,3.1311,-0.1589,0.0106
105.7490,3.1316,-0.1541,0.0135
105.7750,3.1321,-0.1500,0.0128
105.7810,3.1324,-0.1447,0.0111
105.8240,3.1297,-0.1357,0.0171
105.8350,3.1311,-0.1294,0.0243
105.8540,3.1311,-0.1293,0.0243
105.8830,3.1351,-0.1257,0.0229
105.9120,3.1458,-0.1234,0.0188
105.9390,3.1547,-0.1244,0.0121
105.9480,3.1608,-0.1214,0.0099
105.9660,3.1611,-0.1214,0.0099
105.9910,3.1693,-0.1213,0.0076
105.9960,3.1780,-0.1251,0.0055
106.0130,3.1784,-0.1253,0.0055
106.0370,3.1867,-0.1302,0.0054
106.0630,3.1917,-0.1332,0.0044
106.0880,3.1972,-0.1358,0.0073
106.1110,3.2052,-0.1380,0.0123
106.1220,3.2214,-0.1397,0.0185
106.1460,3.2275,-0.1404,0.0203
106.1770,3.2425,-0.1408,0.0250
106.1880,3.2693,-0.1425,0.0284
106.2070,3.2705,-0.1427,0.0286
106.2290,3.2828,-0.1444,0.0342
106.2490,3.2947,-0.1453,0.0367
106.2740,3.3085,-0.1485,0.0339
106.3000,3.3214,-0.1547,0.0242
106.3260,3.3283,-0.1592,0.0138
106.3520,3.3302,-0.1555,0.0153
106.3780,3.3299,-0.1500,0.0219
106.4000,3.3301,-0.1437,0.0233
106.4030,3.3342,-0.1406,0.0221
106.4220,3.3348,-0.1403,0.0218
106.4260,3.3397,-0.1400,0.0164
106.4490,3.3397,-0.1402,0.0162
106.4730,3.3409,-0.1420,0.0117
106.5040,3.3413,-0.1410,0.0095
106.5290,3.3478,-0.1359,0.0144
106.5540,3.3503,-0.1317,0.0162
106.5780,3.3574,-0.1267,0.0153
106.6030,3.3653,-0.1237,0.0141
106.6260,3.3714,-0.1192,0.0127
106.6500,3.3788,-0.1144,0.0115
106.6740,3.3839,-0.1103,0.0077
106.7020,3.3962,-0.1085,0.0066
106.7260,3.4019,-0.1099,0.0060
106.7310,3.4073,-0.1143,0.0056
106.7480,3.4077,-0.1146,0.0056
106.7710,3.4101,-0.1169,0.0052
106.7950,3.4108,-0.1208,0.0066
106.8210,3.4155,-0.1250,0.0095
106.8440,3.4259,-0.1287,0.0140
106.8680,3.4382,-0.1339,0.0146
106.8790,3.4503,-0.1387,0.0144
106.8970,3.4507,-0.1388,0.0145
106.9060,3.4627,-0.1412,0.0152
106.9230,3.4636,-0.1415,0.0152
106.9520,3.4751,-0.1461,0.0098
106.9740,3.4794,-0.1458,0.0070
106.9960,3.4848,-0.1434,0.0061
107.0010,3.4886,-0.1410,0.0053
107.0240,3.4910,-0.1402,0.0041
107.0470,3.4976,-0.1383,0.0016
107.0510,3.5041,-0.1371,0.0017
107.0740,3.5063,-0.1370,0.0026
107.1030,3.5138,-0.1357,0.0060
107.1260,3.5202,-0.1286,0.0122
107.1530,3.5268,-0.1197,0.0186
107.1800,3.5357,-0.1084,0.0210
107.2100,3.5408,-0.1043,0.0176
107.2370,3.5462,-0.1004,0.0111
107.2640,3.5530,-0.0986,0.0104
107.2930,3.5596,-0.0981,0.0089
107.3170,3.5615,-0.0981,0.0084
107.3200,3.5645,-0.0989,0.0067
107.3440,3.5648,-0.0990,0.0066
107.3680,3.5705,-0.1030,0.0054
107.3940,3.5758,-0.1099,0.0046
107.4190,3.5787,-0.1140,0.0049
107.4440,3.5836,-0.1213,0.0072
107.4680,3.5892,-0.1278,0.0104
107.4910,3.5996,-0.1330,0.0183
107.5130,3.6114,-0.1384,0.0232
107.5380,3.6220,-0.1450,0.0250
107.5610,3.6322,-0.1499,0.0235
107.5890,3.6408,-0.1552,0.0236
107.6170,3.6485,-0.1599,0.0255
107.6420,3.6538,-0.1668,0.0252
107.6480,3.6544,-0.1706,0.0204
107.6660,3.6543,-0.1707,0.0200
107.6910,3.6549,-0.1695,0.0146
107.6960,3.6589,-0.1641,0.0088
107.7130,3.6593,-0.1638,0.0087
107.7390,3.6627,-0.1563,0.0087
107.7650,3.6608,-0.1511,0.0071
107.7890,3.6594,-0.1454,0.0046
107.7970,3.6594,-0.1380,0.0078
107.8170,3.6600,-0.1349,0.0101
107.8430,3.6610,-0.1296,0.0129
107.8670,3.6638,-0.1237,0.0111
107.8900,3.6654,-0.1195,0.0085
107.9140,3.6673,-0.1145,0.0121
107.9190,3.6707,-0.1100,0.0178
107.9370,3.6710,-0.1098,0.0180
107.9430,3.6749,-0.1090,0.0195
107.9680,3.6794,-0.1099,0.0190
107.9910,3.6880,-0.1118,0.0162
108.0670,3.6961,-0.1135,0.0121
108.0830,3.7072,-0.1123,0.0100
108.0900,3.7129,-0.1057,0.0074
108.1200,3.7121,-0.1059,0.0076
108.1440,3.7117,-0.1059,0.0080
108.1670,3.7183,-0.1064,0.0061
108.1920,3.7249,-0.1081,0.0048
108.2160,3.7246,-0.1091,0.0046
108.2390,3.7225,-0.1118,0.0045
108.2620,3.7184,-0.1120,0.0037
108.2690,3.7108,-0.1129,0.0034
108.2870,3.7104,-0.1131,0.0034
108.3080,3.7079,-0.1173,0.0044
108.3340,3.7120,-0.1218,0.0050
108.3380,3.7233,-0.1231,0.0100
108.3640,3.7260,-0.1239,0.0114
108.3940,3.7431,-0.1331,0.0174
108.4140,3.7589,-0.1429,0.0189
108.4380,3.7733,-0.1515,0.0176
108.4610,3.7837,-0.1579,0.0141
108.4850,3.7941,-0.1633,0.0117
108.5120,3.8031,-0.1699,0.0118
108.5370,3.8082,-0.1714,0.0140
108.5620,3.8115,-0.1721,0.0180
108.5860,3.8143,-0.1739,0.0216
108.6090,3.8139,-0.1710,0.0238
108.6160,3.8119,-0.1657,0.0247
108.6360,3.8118,-0.1653,0.0247
108.6610,3.8165,-0.1661,0.0276
108.6870,3.8242,-0.1703,0.0254
108.7090,3.8306,-0.1738,0.0181
108.7360,3.8385,-0.1766,0.0095
108.7590,3.8412,-0.1803,0.0093
108.7790,3.8433,-0.1810,0.0110
108.8040,3.8442,-0.1788,0.0092
108.8280,3.8480,-0.1750,0.0056
108.8540,3.8499,-0.1740,0.0060
108.8780,3.8529,-0.1758,0.0045
108.9350,3.8603,-0.1744,0.0066
108.9500,3.8613,-0.1759,0.0062
108.9700,3.8615,-0.1758,0.0062
108.9950,3.8619,-0.1750,0.0071
109.0190,3.8603,-0.1750,0.0074
109.0450,3.8586,-0.1757,0.0116
109.0660,3.8634,-0.1717,0.0193
109.0900,3.8690,-0.1692,0.0239
109.1150,3.8747,-0.1679,0.0245
109.1370,3.8845,-0.1675,0.0227
109.1620,3.8963,-0.1690,0.0181
109.1900,3.9032,-0.1688,0.0157
109.1950,3.9082,-0.1693,0.0139
109.2180,3.9114,-0.1705,0.0118
109.2410,3.9180,-0.1737,0.0058
109.2650,3.9229,-0.1769,0.0057
109.2910,3.9314,-0.1839,0.0058
109.3200,3.9307,-0.1854,0.0053
109.3460,3.9254,-0.1831,0.0076
109.3680,3.9222,-0.1806,0.0103
109.3890,3.9254,-0.1767,0.0108
109.4170,3.9349,-0.1735,0.0079
109.4250,3.9448,-0.1705,0.0118
109.4480,3.9567,-0.1710,0.0191
109.4900,3.9752,-0.1732,0.0297
109.5100,4.0073,-0.1804,0.0374
109.5360,4.0200,-0.1855,0.0364
109.5620,4.0289,-0.1901,0.0322
109.5910,4.0450,-0.1965,0.0231
109.5970,4.0565,-0.1999,0.0173
109.6200,4.0600,-0.2006,0.0148
109.6470,4.0683,-0.2015,0.0059
109.6520,4.0774,-0.1959,0.0047
109.6700,4.0777,-0.1957,0.0048
109.6760,4.0826,-0.1895,0.0064
109.6920,4.0830,-0.1889,0.0064
109.7150,4.0870,-0.1836,0.0051
109.7380,4.0883,-0.1782,0.0044
109.7450,4.0969,-0.1703,0.0047
109.7640,4.0974,-0.1701,0.0047
109.7870,4.1036,-0.1643,0.0062
109.8160,4.1050,-0.1532,0.0073
109.8430,4.1077,-0.1456,0.0063
109.8480,4.1107,-0.1431,0.0062
109.8660,4.1110,-0.1428,0.0062
109.8890,4.1154,-0.1396,0.0054
109.9110,4.1216,-0.1403,0.0055
109.9330,4.1259,-0.1423,0.0051
109.9570,4.1345,-0.1478,0.0051
109.9830,4.1398,-0.1541,0.0043
109.9880,4.1402,-0.1580,0.0036
110.0350,4.1400,-0.1618,0.0044
110.0450,4.1390,-0.1641,0.0080
110.0680,4.1389,-0.1641,0.0078
110.0960,4.1469,-0.1667,0.0123
110.1020,4.1640,-0.1714,0.0234
110.1200,4.1648,-0.1716,0.0238
110.1230,4.1789,-0.1753,0.0310
110.1480,4.1842,-0.1768,0.0327
110.1760,4.2018,-0.1822,0.0364
110.1830,4.2147,-0.1890,0.0358
110.2010,4.2158,-0.1897,0.0355
110.2220,4.2254,-0.1951,0.0319
110.2450,4.2364,-0.2026,0.0243
110.2550,4.2524,-0.2105,0.0181
110.2710,4.2531,-0.2108,0.0178
110.2950,4.2672,-0.2142,0.0134
110.2990,4.2852,-0.2167,0.0077
110.3180,4.2858,-0.2168,0.0075
110.3410,4.2999,-0.2189,0.0014
110.3620,4.3074,-0.2121,-0.0002
110.3850,4.3112,-0.2026,0.0041
110.4110,4.3141,-0.1937,0.0081
110.4380,4.3211,-0.1860,0.0130
110.4620,4.3315,-0.1770,0.0183
110.4850,4.3380,-0.1723,0.0174
110.5100,4.3437,-0.1687,0.0133
110.5350,4.3467,-0.1647,0.0099
110.5390,4.3523,-0.1615,0.0085
110.5620,4.3545,-0.1610,0.0085
110.5880,4.3637,-0.1613,0.0068
110.6090,4.3709,-0.1639,0.0057
110.6320,4.3758,-0.1695,0.0063
110.6550,4.3798,-0.1759,0.0063
110.6800,4.3821,-0.1796,0.0050
110.6850,4.3828,-0.1798,0.0043
110.7050,4.3830,-0.1796,0.0042
110.7090,4.3860,-0.1819,0.0056
110.7280,4.3868,-0.1822,0.0060
110.7480,4.3993,-0.1849,0.0132
110.7710,4.4159,-0.1934,0.0207
110.7960,4.4349,-0.2064,0.0268
110.8200,4.4522,-0.2167,0.0268
110.8450,4.4680,-0.2262,0.0239
110.8720,4.4825,-0.2362,0.0225
110.8950,4.4958,-0.2473,0.0150
110.9220,4.5071,-0.2551,0.0068
110.9450,4.5137,-0.2576,0.0073
110.9680,4.5203,-0.2592,0.0065
110.9960,4.5273,-0.2614,0.0042
111.0260,4.5350,-0.2599,0.0042
111.0280,4.5395,-0.2576,0.0043
111.0520,4.5422,-0.2564,0.0035
111.0780,4.5451,-0.2540,0.0014
111.1050,4.5469,-0.2507,0.0053
111.1350,4.5517,-0.2400,0.0158
111.1410,4.5541,-0.2336,0.0239
111.1580,4.5543,-0.2334,0.0241
111.1800,4.5590,-0.2328,0.0261
111.2050,4.5644,-0.2335,0.0235
111.2290,4.5699,-0.2326,0.0158
111.2560,4.5772,-0.2340,0.0105
111.2810,4.5807,-0.2369,0.0048
111.2860,4.5871,-0.2382,0.0036
111.3080,4.5873,-0.2382,0.0037
111.3350,4.5948,-0.2434,0.0045
111.3590,4.6037,-0.2466,0.0074
111.3640,4.6133,-0.2460,0.0108
111.3870,4.6177,-0.2458,0.0123
111.4150,4.6384,-0.2525,0.0202
111.4370,4.6573,-0.2637,0.0259
111.4640,4.6744,-0.2736,0.0263
111.4930,4.6926,-0.2837,0.0262
111.5240,4.7072,-0.2897,0.0248
111.5530,4.7161,-0.2939,0.0197
111.5630,4.7304,-0.3034,0.0072
111.5820,4.7354,-0.3049,0.0037
111.6050,4.7417,-0.3025,0.0029
111.6290,4.7444,-0.2990,0.0047
111.6540,4.7518,-0.2944,0.0062
111.6810,4.7539,-0.2906,0.0042
111.6860,4.7544,-0.2876,0.0023
111.7110,4.7555,-0.2862,0.0024
111.7350,4.7610,-0.2838,0.0081
111.7590,4.7620,-0.2807,0.0128
111.7870,4.7691,-0.2738,0.0194
111.8150,4.7761,-0.2704,0.0192
111.8390,4.7814,-0.2675,0.0158
111.8660,4.7878,-0.2656,0.0098
111.8930,4.7948,-0.2646,0.0086
111.9160,4.8017,-0.2642,0.0091
111.9420,4.8118,-0.2667,0.0068
111.9650,4.8197,-0.2705,0.0058
111.9700,4.8252,-0.2729,0.0061
111.9880,4.8256,-0.2731,0.0060
112.0140,4.8297,-0.2768,0.0046
112.0410,4.8339,-0.2784,0.0030
112.0660,4.8359,-0.2779,0.0049
112.0880,4.8391,-0.2810,0.0087
112.1090,4.8454,-0.2843,0.0145
112.1320,4.8607,-0.2898,0.0235
112.1550,4.8803,-0.2972,0.0330
112.1770,4.8965,-0.3049,0.0370
112.1820,4.9089,-0.3090,0.0368
112.2050,4.9127,-0.3108,0.0371
112.2280,4.9215,-0.3155,0.0380
112.2500,4.9314,-0.3234,0.0354
112.2770,4.9435,-0.3351,0.0253
112.3010,4.9557,-0.3448,0.0168
112.3230,4.9685,-0.3525,0.0101
112.3290,4.9790,-0.3557,0.0053
112.3550,4.9866,-0.3552,0.0034
112.3870,5.0025,-0.3478,0.0030
112.4090,5.0146,-0.3390,0.0002
112.4360,5.0214,-0.3318,-0.0009
112.4620,5.0255,-0.3278,0.0029
112.5050,5.0317,-0.3210,0.0102
112.5430,5.0530,-0.3003,0.0207
112.5660,5.0618,-0.2921,0.0165
112.5910,5.0770,-0.2852,0.0134
112.6150,5.0925,-0.2814,0.0086
112.6400,5.1052,-0.2772,0.0056
112.6640,5.1193,-0.2760,0.0061
112.6890,5.1306,-0.2793,0.0060
112.7140,5.1351,-0.2833,0.0062
112.7350,5.1370,-0.2869,0.0052
112.7590,5.1404,-0.2914,0.0040
112.7820,5.1417,-0.2942,0.0040
112.7860,5.1403,-0.2958,0.0051
112.8130,5.1411,-0.2972,0.0056
112.8220,5.1496,-0.2998,0.0103
112.8400,5.1501,-0.3000,0.0107
112.8620,5.1622,-0.3047,0.0193
112.8660,5.1755,-0.3117,0.0252
112.8930,5.1842,-0.3172,0.0273
112.9150,5.2028,-0.3278,0.0289
112.9360,5.2138,-0.3345,0.0297
112.9870,5.2244,-0.3383,0.0314
113.0820,5.2340,-0.3422,0.0293
113.0880,5.2495,-0.3493,0.0232
113.0990,5.2613,-0.3555,0.0199
113.1130,5.2653,-0.3587,0.0229
113.1260,5.2658,-0.3592,0.0259
113.1370,5.2638,-0.3530,0.0215
113.1620,5.2664,-0.3479,0.0176
113.1880,5.2773,-0.3444,0.0092
113.2150,5.2908,-0.3440,0.0044
113.2380,5.2962,-0.3400,0.0029
113.2450,5.2993,-0.3349,0.0012
113.2640,5.2993,-0.3347,0.0012
113.2860,5.3024,-0.3298,0.0024
113.3160,5.3129,-0.3193,0.0112
113.3400,5.3214,-0.3090,0.0204
113.3620,5.3282,-0.2997,0.0239
113.3880,5.3348,-0.2896,0.0230
113.3960,5.3419,-0.2813,0.0177
113.4180,5.3424,-0.2808,0.0171
113.4500,5.3516,-0.2747,0.0068
113.4750,5.3601,-0.2743,0.0062
113.5050,5.3688,-0.2775,0.0069
113.5290,5.3747,-0.2816,0.0048
113.5570,5.3785,-0.2842,0.0042
113.5860,5.3788,-0.2849,0.0046
113.6160,5.3778,-0.2897,0.0043
113.6480,5.3760,-0.2936,0.0032
113.6740,5.3775,-0.2964,0.0065
113.7000,5.3840,-0.2971,0.0122
113.7250,5.3913,-0.3029,0.0246
113.7580,5.3982,-0.3071,0.0302
113.7650,5.4021,-0.3089,0.0300
113.7940,5.4066,-0.3104,0.0265
113.8200,5.4084,-0.3150,0.0225
113.8480,5.4091,-0.3131,0.0220
113.8730,5.4101,-0.3122,0.0255
113.8750,5.4127,-0.3129,0.0259
113.8950,5.4129,-0.3130,0.0258
113.9020,5.4153,-0.3128,0.0232
113.9270,5.4169,-0.3129,0.0223
113.9380,5.4205,-0.3138,0.0181
113.9560,5.4206,-0.3138,0.0179
113.9800,5.4221,-0.3141,0.0116
113.9860,5.4187,-0.3140,0.0037
114.0110,5.4185,-0.3137,0.0036
114.0370,5.4200,-0.3082,0.0027
114.0480,5.4213,-0.3041,0.0034
114.0560,5.4218,-0.3013,0.0024
114.0870,5.4248,-0.2952,0.0049
114.0970,5.4285,-0.2886,0.0091
114.1200,5.4359,-0.2785,0.0153
114.1420,5.4445,-0.2675,0.0197
114.1690,5.4525,-0.2600,0.0217
114.1720,5.4598,-0.2548,0.0197
114.2290,5.4630,-0.2532,0.0184
114.2510,5.4804,-0.2492,0.0081
114.2660,5.4896,-0.2471,0.0091
114.2670,0.0000,0.0000,0.2000
114.2900,-0.0001,-0.0000,0.1999
114.3020,0.0000,-0.0013,0.1933
114.3270,0.0002,-0.0015,0.1925
114.3580,0.0018,-0.0028,0.1734
114.3800,-0.0009,-0.0023,0.1524
114.4030,-0.0024,-0.0021,0.1292
114.4270,-0.0015,-0.0029,0.0983
114.4500,-0.0006,-0.0044,0.0662
114.4740,-0.0007,-0.0026,0.0252
114.4990,-0.0011,-0.0020,0.0030
114.5270,-0.0064,-0.0094,0.0147
114.5400,-0.0112,-0.0190,0.0259
114.5570,-0.0114,-0.0192,0.0263
114.5640,-0.0116,-0.0276,0.0334
114.5840,-0.0113,-0.0289,0.0345
114.6070,-0.0127,-0.0321,0.0368
114.6330,-0.0174,-0.0357,0.0367
114.6610,-0.0216,-0.0428,0.0333
114.6860,-0.0247,-0.0483,0.0246
114.7100,-0.0262,-0.0521,0.0160
114.7360,-0.0250,-0.0536,0.0060
114.7460,-0.0223,-0.0522,0.0056
114.7640,-0.0222,-0.0521,0.0057
114.7740,-0.0201,-0.0507,0.0083
114.7960,-0.0167,-0.0480,0.0094
114.8250,-0.0106,-0.0440,0.0065
114.8540,-0.0082,-0.0425,0.0022
114.8840,-0.0060,-0.0367,0.0008
114.9150,-0.0053,-0.0314,0.0048
114.9410,-0.0050,-0.0293,0.0028
114.9710,-0.0070,-0.0252,0.0018
115.0010,-0.0084,-0.0228,0.0033
115.0310,-0.0097,-0.0234,0.0029
115.0500,-0.0097,-0.0233,0.0030
115.0600,-0.0071,-0.0208,0.0043
115.0720,-0.0025,-0.0176,0.0048
115.0980,-0.0015,-0.0174,0.0050
115.1270,0.0069,-0.0152,0.0040
115.1360,0.0174,-0.0127,0.0039
115.1600,0.0178,-0.0126,0.0039
115.1960,0.0317,-0.0121,0.0038
115.2220,0.0393,-0.0178,0.0040
115.2520,0.0464,-0.0255,0.0029
115.2830,0.0436,-0.0304,0.0041
115.3100,0.0449,-0.0324,0.0053
115.3380,0.0522,-0.0340,0.0105
115.4070,0.0785,-0.0354,0.0280
115.4380,0.1109,-0.0392,0.0274
115.4430,0.1220,-0.0438,0.0260
115.4650,0.1283,-0.0459,0.0259
115.4920,0.1375,-0.0468,0.0262
115.5320,0.1479,-0.0469,0.0176
115.5630,0.1547,-0.0463,0.0067
115.5940,0.1587,-0.0474,0.0052
115.6220,0.1603,-0.0421,0.0059
115.6250,0.1602,-0.0368,0.0072
115.6550,0.1597,-0.0325,0.0075
115.6700,0.1594,-0.0261,0.0059
115.7040,0.1600,-0.0215,0.0008
115.7300,0.1613,-0.0191,0.0014
115.7530,0.1615,-0.0179,0.0014
115.7580,0.1615,-0.0155,0.0018
115.7670,0.1608,-0.0148,0.0036
115.7840,0.1607,-0.0148,0.0038
115.8090,0.1572,-0.0123,0.0076
115.8370,0.1525,-0.0060,0.0103
115.8620,0.1525,0.0006,0.0075
115.8860,0.1582,0.0021,0.0045
115.8960,0.1571,0.0016,0.0057
115.9160,0.1569,0.0016,0.0058
115.9400,0.1556,0.0006,0.0046
115.9610,0.1584,0.0012,0.0032
115.9880,0.1647,0.0046,0.0048
116.0150,0.1705,0.0067,0.0059
116.0440,0.1737,0.0078,0.0077
116.0690,0.1757,0.0107,0.0088
116.0980,0.1807,0.0041,0.0122
116.1280,0.1858,0.0008,0.0152
116.1810,0.2165,-0.0065,0.0313
116.2030,0.2281,-0.0088,0.0303
116.2370,0.2477,-0.0140,0.0254
116.2660,0.2566,-0.0214,0.0281
116.3010,0.2661,-0.0336,0.0249
116.3320,0.2703,-0.0369,0.0181
116.3470,0.2725,-0.0362,0.0175
116.3760,0.2749,-0.0334,0.0206
116.4080,0.2799,-0.0309,0.0184
116.4380,0.2856,-0.0317,0.0116
116.4700,0.2955,-0.0307,0.0054
116.5020,0.3001,-0.0283,0.0024
116.5290,0.2987,-0.0283,0.0028
116.5430,0.3005,-0.0239,0.0077
116.5650,0.3007,-0.0238,0.0079
116.5930,0.3043,-0.0206,0.0132
116.6210,0.3080,-0.0167,0.0154
116.6520,0.3108,-0.0112,0.0137
116.6840,0.3132,-0.0081,0.0118
116.6940,0.3183,-0.0080,0.0080
116.7160,0.3204,-0.0077,0.0082
116.7440,0.3238,-0.0073,0.0070
116.7740,0.3319,-0.0159,0.0041
116.8070,0.3362,-0.0242,0.0040
116.8360,0.3386,-0.0299,0.0040
116.8660,0.3380,-0.0333,0.0047
116.8920,0.3394,-0.0359,0.0049
116.9230,0.3476,-0.0421,0.0104
116.9550,0.3675,-0.0559,0.0216
116.9630,0.3868,-0.0686,0.0293
116.9920,0.4074,-0.0812,0.0334
116.9960,0.4255,-0.0912,0.0323
117.0210,0.4260,-0.0916,0.0322
117.0520,0.4384,-0.1025,0.0281
117.0860,0.4529,-0.1164,0.0165
117.1110,0.4729,-0.1287,0.0061
117.1450,0.4883,-0.1329,0.0035
117.1770,0.4968,-0.1287,0.0072
117.1860,0.5019,-0.1265,0.0073
117.1970,0.5067,-0.1246,0.0051
117.2160,0.5070,-0.1245,0.0050
117.2460,0.5150,-0.1209,0.0034
117.2750,0.5220,-0.1153,0.0077
117.3200,0.5281,-0.1031,0.0169
117.3670,0.5375,-0.0906,0.0111
